"filename", "language", "HTML", "TypeScript", "CSS", "JSON", "XML", "JavaScript", "SCSS", "Less", "comment", "blank", "total"
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-profile-header.service.ts", "TypeScript", 0, 51, 0, 0, 0, 0, 0, 0, 8, 18, 77
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-search.service.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 3, 15, 56
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patient-social-family.service.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 1, 4, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\patientdiagnosis.service.ts", "TypeScript", 0, 54, 0, 0, 0, 0, 0, 0, 4, 16, 74
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\reason-master.service.ts", "TypeScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 5, 28
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\safe-html-pipe.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 3, 21
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\service-master.service.spec.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\service-master.service.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\user.service.spec.ts", "TypeScript", 0, 9, 0, 0, 0, 0, 0, 0, 0, 4, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\services\user.service.ts", "TypeScript", 0, 38, 0, 0, 0, 0, 0, 0, 0, 4, 42
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header-routing.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header.component.html", "HTML", 336, 0, 0, 0, 0, 0, 0, 0, 0, 8, 344
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\header\header.component.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 5, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\shell.module.ts", "TypeScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 4, 20
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu-routing.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu.component.html", "HTML", 114, 0, 0, 0, 0, 0, 0, 0, 78, 6, 198
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\shell\side-menu\side-menu.component.ts", "TypeScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 5, 23
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.component.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.component.html", "HTML", 89, 0, 0, 0, 0, 0, 0, 0, 4, 19, 112
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.component.ts", "TypeScript", 0, 48, 0, 0, 0, 0, 0, 0, 0, 12, 60
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.module.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 5, 25
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\manage-user\manage-user.routing.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 4, 15
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.component.css", "CSS", 0, 0, 11, 0, 0, 0, 0, 0, 55, 0, 66
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.component.html", "HTML", 218, 0, 0, 0, 0, 0, 0, 0, 33, 25, 276
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.component.spec.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.component.ts", "TypeScript", 0, 298, 0, 0, 0, 0, 0, 0, 19, 40, 357
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.module.ts", "TypeScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\app\user\new-user\user.routing.module.ts", "TypeScript", 0, 11, 0, 0, 0, 0, 0, 0, 0, 2, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\configs\env-variables-prod.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\configs\env-variables.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\css\animate.min.css", "CSS", 0, 0, 2, 0, 0, 0, 0, 0, 4, 0, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\css\style.css", "CSS", 0, 0, 7894, 0, 0, 0, 0, 0, 676, 417, 8987
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\css\style_Old1.css", "CSS", 0, 0, 7877, 0, 0, 0, 0, 0, 576, 420, 8873
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\data\calendars\crm-calendar.js", "JavaScript", 0, 0, 0, 0, 0, 110, 0, 0, 27, 47, 184
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\data\calendars\hos-doc-schedule.js", "JavaScript", 0, 0, 0, 0, 0, 110, 0, 0, 27, 47, 184
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\data\calendars\hos-events.js", "JavaScript", 0, 0, 0, 0, 0, 110, 0, 0, 27, 47, 184
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\data\calendars\mus-events.js", "JavaScript", 0, 0, 0, 0, 0, 105, 0, 0, 27, 47, 179
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\data\calendars\uni-events.js", "JavaScript", 0, 0, 0, 0, 0, 110, 0, 0, 27, 47, 184
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\css\font-awesome.css", "CSS", 0, 0, 2016, 0, 0, 0, 0, 0, 10, 1, 2027
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\css\font-awesome.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 3, 1, 5
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 0, 640, 0, 0, 0, 0, 0, 640
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\animated.less", "Less", 0, 0, 0, 0, 0, 0, 0, 28, 2, 5, 35
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\bordered-pulled.less", "Less", 0, 0, 0, 0, 0, 0, 0, 17, 3, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\core.less", "Less", 0, 0, 0, 0, 0, 0, 0, 8, 2, 3, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\fixed-width.less", "Less", 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\font-awesome.less", "Less", 0, 0, 0, 0, 0, 0, 0, 12, 4, 2, 18
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\icons.less", "Less", 0, 0, 0, 0, 0, 0, 0, 674, 2, 2, 678
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\larger.less", "Less", 0, 0, 0, 0, 0, 0, 0, 9, 3, 2, 14
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\list.less", "Less", 0, 0, 0, 0, 0, 0, 0, 16, 2, 2, 20
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\mixins.less", "Less", 0, 0, 0, 0, 0, 0, 0, 20, 2, 5, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\path.less", "Less", 0, 0, 0, 0, 0, 0, 0, 11, 3, 2, 16
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\rotated-flipped.less", "Less", 0, 0, 0, 0, 0, 0, 0, 12, 4, 5, 21
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\stacked.less", "Less", 0, 0, 0, 0, 0, 0, 0, 17, 2, 2, 21
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\less\variables.less", "Less", 0, 0, 0, 0, 0, 0, 0, 682, 3, 4, 689
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_animated.scss", "SCSS", 0, 0, 0, 0, 0, 0, 28, 0, 2, 5, 35
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_bordered-pulled.scss", "SCSS", 0, 0, 0, 0, 0, 0, 17, 0, 3, 6, 26
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_core.scss", "SCSS", 0, 0, 0, 0, 0, 0, 8, 0, 2, 3, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_fixed-width.scss", "SCSS", 0, 0, 0, 0, 0, 0, 4, 0, 2, 1, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_icons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 674, 0, 2, 2, 678
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_larger.scss", "SCSS", 0, 0, 0, 0, 0, 0, 9, 0, 3, 2, 14
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_list.scss", "SCSS", 0, 0, 0, 0, 0, 0, 16, 0, 2, 2, 20
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 0, 20, 0, 2, 5, 27
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_path.scss", "SCSS", 0, 0, 0, 0, 0, 0, 11, 0, 3, 2, 16
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_rotated-flipped.scss", "SCSS", 0, 0, 0, 0, 0, 0, 12, 0, 4, 5, 21
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_stacked.scss", "SCSS", 0, 0, 0, 0, 0, 0, 17, 0, 2, 2, 21
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 0, 682, 0, 3, 4, 689
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\fonts\font-awesome\scss\font-awesome.scss", "SCSS", 0, 0, 0, 0, 0, 0, 12, 0, 4, 2, 18
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\images\baseline-file-upload.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\images\ic-delete-file.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\images\ic-download-file.svg", "XML", 0, 0, 0, 0, 50, 0, 0, 0, 0, 1, 51
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\images\ic-file.svg", "XML", 0, 0, 0, 0, 43, 0, 0, 0, 1, 1, 45
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\images\ic-upload-file.svg", "XML", 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\blo-dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 272, 0, 0, 35, 94, 401
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\chart-chartjs.js", "JavaScript", 0, 0, 0, 0, 0, 176, 0, 0, 17, 52, 245
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\chart-easypie.js", "JavaScript", 0, 0, 0, 0, 0, 169, 0, 0, 11, 47, 227
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\chart-echarts.js", "JavaScript", 0, 0, 0, 0, 0, 1890, 0, 0, 196, 243, 2329
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\chart-flot.js", "JavaScript", 0, 0, 0, 0, 0, 1883, 0, 0, 65, 274, 2222
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\chart-knobs.js", "JavaScript", 0, 0, 0, 0, 0, 106, 0, 0, 18, 31, 155
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\chart-morris.js", "JavaScript", 0, 0, 0, 0, 0, 347, 0, 0, 27, 37, 411
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\chart-sparkline.js", "JavaScript", 0, 0, 0, 0, 0, 305, 0, 0, 25, 54, 384
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\crm-dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 218, 0, 0, 24, 46, 288
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 777, 0, 0, 76, 125, 978
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\eco-dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 102, 0, 0, 17, 35, 154
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\form-validation.js", "JavaScript", 0, 0, 0, 0, 0, 217, 0, 0, 5, 59, 281
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\frl-dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 123, 0, 0, 21, 44, 188
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\hos-dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 326, 0, 0, 43, 94, 463
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\jquery-1.11.2.min.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 5
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\jquery-3.2.1.min.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 1, 1, 5
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\jquery.easing.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 43, 1, 45
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\messenger.js", "JavaScript", 0, 0, 0, 0, 0, 37, 0, 0, 0, 3, 40
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\mus-dashboard.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\popper.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 4, 1, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\scripts.js", "JavaScript", 0, 0, 0, 0, 0, 2540, 0, 0, 343, 617, 3500
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\soc-dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 325, 0, 0, 37, 93, 455
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\js\uni-dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 362, 0, 0, 38, 93, 493
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\core\main.css", "CSS", 0, 0, 699, 0, 0, 0, 0, 0, 200, 154, 1053
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\core\main.js", "JavaScript", 0, 0, 0, 0, 0, 7872, 0, 0, 757, 89, 8718
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\daygrid\main.css", "CSS", 0, 0, 54, 0, 0, 0, 0, 0, 11, 14, 79
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\daygrid\main.js", "JavaScript", 0, 0, 0, 0, 0, 1444, 0, 0, 176, 22, 1642
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\interaction\main.js", "JavaScript", 0, 0, 0, 0, 0, 1897, 0, 0, 221, 26, 2144
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\list\main.css", "CSS", 0, 0, 82, 0, 0, 0, 0, 0, 15, 22, 119
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\list\main.js", "JavaScript", 0, 0, 0, 0, 0, 300, 0, 0, 33, 11, 344
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\resource-common\main.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\resource-daygrid\main.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\resource-timegrid\main.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\timegrid\main.css", "CSS", 0, 0, 203, 0, 0, 0, 0, 0, 60, 47, 310
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\packages\timegrid\main.js", "JavaScript", 0, 0, 0, 0, 0, 1153, 0, 0, 187, 21, 1361
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\autonumeric\autoNumeric-min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 34, 0, 35
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\autosize\autosize.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 6
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\bootstrap-wizard\jquery.bootstrap.wizard.min.js", "JavaScript", 0, 0, 0, 0, 0, 11, 0, 0, 11, 1, 23
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\bootstrap3-wysihtml5\css\bootstrap3-wysihtml5.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\bootstrap3-wysihtml5\js\bootstrap3-wysihtml5.all.js", "JavaScript", 0, 0, 0, 0, 0, 11251, 0, 0, 1902, 1823, 14976
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\bootstrap3-wysihtml5\js\bootstrap3-wysihtml5.all.min.js", "JavaScript", 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 8
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\bootstrap\css\bootstrap.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\bootstrap\css\bootstrap4-toggle.min.css", "CSS", 0, 0, 196, 0, 0, 0, 0, 0, 13, 1, 210
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\bootstrap\js\bootstrap.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 6, 0, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\bootstrap\js\bootstrap4-toggle.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 10, 1, 13
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\calendar\fullcalendar.css", "CSS", 0, 0, 796, 0, 0, 0, 0, 0, 248, 222, 1266
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\calendar\fullcalendar.min.js", "JavaScript", 0, 0, 0, 0, 0, 7, 0, 0, 5, 0, 12
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\calendar\moment.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\chartjs-chart\Chart.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 9, 0, 11
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\ckeditor\ckeditor.js", "JavaScript", 0, 0, 0, 0, 0, 989, 0, 0, 7, 0, 996
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\colorpicker\css\bootstrap-colorpicker.min.css", "CSS", 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 9
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\colorpicker\js\bootstrap-colorpicker.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\count-to\countto.js", "JavaScript", 0, 0, 0, 0, 0, 106, 0, 0, 3, 22, 131
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\datatables\css\dataTables.min.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\datatables\css\datatables.min.css", "CSS", 0, 0, 89, 0, 0, 0, 0, 0, 11, 29, 129
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\datatables\js\dataTables.min.html", "HTML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\datepicker\css\datepicker.css", "CSS", 0, 0, 166, 0, 0, 0, 0, 0, 13, 3, 182
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\datepicker\js\datepicker.js", "JavaScript", 0, 0, 0, 0, 0, 1240, 0, 0, 69, 87, 1396
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\daterangepicker\css\daterangepicker-bs3.css", "CSS", 0, 0, 307, 0, 0, 0, 0, 0, 13, 56, 376
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\daterangepicker\js\daterangepicker.js", "JavaScript", 0, 0, 0, 0, 0, 1102, 0, 0, 105, 287, 1494
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\daterangepicker\js\moment.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 5, 0, 7
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\dropzone\css\dropzone.css", "CSS", 0, 0, 383, 0, 0, 0, 0, 0, 4, 2, 389
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\dropzone\dropzone.min.js", "JavaScript", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\easypiechart\jquery.easypiechart.min.js", "JavaScript", 0, 0, 0, 0, 0, 1, 0, 0, 8, 0, 9
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\echarts\echarts-all.js", "JavaScript", 0, 0, 0, 0, 0, 28, 0, 0, 0, 7, 35
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\echarts\echarts-custom-for-dashboard.js", "JavaScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 14
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\flot-chart\jquery.flot.crosshair.js", "JavaScript", 0, 0, 0, 0, 0, 94, 0, 0, 60, 23, 177
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\flot-chart\jquery.flot.fillbetween.js", "JavaScript", 0, 0, 0, 0, 0, 129, 0, 0, 42, 56, 227
"e:\Sandip_da\Project\New_Project\chartdoc_web\src\assets\plugins\flot-chart\jquery.flot.js", "JavaScript", 0, 0, 0, 0, 0, 2239, 0, 0, 404, 526, 3169
